,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,12.2,0.0,0.0,2019-09-30 22:00:01,53.0,214.0,0.0,0.0,1005.6,0.0,2.9,IDRSING3
1,11.9,0.0,0.0,2019-09-30 22:05:05,50.0,213.0,0.0,0.0,1005.6,0.0,1.8,IDRSING3
2,11.6,0.0,0.0,2019-09-30 22:10:09,50.0,214.0,0.3,1.8,1005.6,0.0,1.5,IDRSING3
3,12.2,0.0,0.0,2019-09-30 22:15:13,52.0,233.0,3.2,3.5,1006.0,0.0,2.6,IDRSING3
4,12.0,0.0,0.0,2019-09-30 22:20:01,50.0,262.0,4.3,5.5,1005.6,0.0,1.9,IDRSING3
5,11.9,0.0,0.0,2019-09-30 22:25:05,51.0,223.0,5.0,5.5,1005.6,0.0,2.1,IDRSING3
6,11.9,0.0,0.0,2019-09-30 22:30:09,50.0,232.0,3.5,3.5,1005.6,0.0,1.8,IDRSING3
7,11.9,0.0,0.0,2019-09-30 22:35:13,50.0,226.0,4.3,5.5,1005.6,0.0,1.8,IDRSING3
8,11.5,0.0,0.0,2019-09-30 22:40:01,50.0,204.0,2.6,3.5,1005.6,0.0,1.4,IDRSING3
9,11.2,0.0,0.0,2019-09-30 22:45:05,49.0,222.0,1.4,1.8,1005.6,0.0,0.9,IDRSING3
10,11.5,0.0,0.0,2019-09-30 22:50:09,50.0,214.0,2.9,3.5,1005.6,0.0,1.4,IDRSING3
11,12.0,0.0,0.0,2019-09-30 22:55:13,51.0,216.0,1.4,1.8,1005.6,0.0,2.2,IDRSING3
12,11.7,0.0,0.0,2019-09-30 23:00:01,50.0,201.0,0.0,0.0,1005.6,0.0,1.6,IDRSING3
13,10.8,0.0,0.0,2019-09-30 23:05:05,46.0,192.0,0.0,0.0,1005.6,0.0,-0.4,IDRSING3
14,9.7,0.0,0.0,2019-09-30 23:10:09,44.0,186.0,0.0,0.0,1005.6,0.0,-2.0,IDRSING3
15,9.4,0.0,0.0,2019-09-30 23:15:13,43.0,186.0,0.0,0.0,1005.6,0.0,-2.5,IDRSING3
16,9.4,0.0,0.0,2019-09-30 23:20:01,42.0,186.0,0.0,0.0,1005.6,0.0,-2.9,IDRSING3
