,temp,hour_rain,total_rain,date,humidity,wind_direction,wind,wind_gust,pressure,solar,dewpoint,station
0,8.2,0.0,0.0,2018-09-30 22:04:55,99.0,114.0,1.8,1.8,1011.1,0.0,8.0,IDRSING3
1,8.2,0.0,0.0,2018-09-30 22:09:43,99.0,120.0,1.8,1.8,1010.7,0.0,8.0,IDRSING3
2,8.1,0.0,0.0,2018-09-30 22:14:47,99.0,117.0,2.1,3.5,1010.7,0.0,7.9,IDRSING3
3,7.8,0.0,0.0,2018-09-30 22:19:51,97.0,113.0,1.4,1.8,1010.7,0.0,7.4,IDRSING3
4,7.8,0.0,0.0,2018-09-30 22:24:39,97.0,113.0,2.1,3.5,1010.7,0.0,7.4,IDRSING3
5,7.8,0.0,0.0,2018-09-30 22:29:43,95.0,114.0,1.4,1.8,1010.4,0.0,7.0,IDRSING3
6,7.9,0.0,0.0,2018-09-30 22:34:47,96.0,123.0,1.4,1.8,1010.4,0.0,7.4,IDRSING3
7,8.0,0.0,0.0,2018-09-30 22:39:51,96.0,109.0,1.4,1.8,1010.4,0.0,7.5,IDRSING3
8,8.0,0.0,0.0,2018-09-30 22:44:39,95.0,109.0,1.1,1.8,1010.7,0.0,7.2,IDRSING3
9,7.9,0.0,0.0,2018-09-30 22:49:43,92.0,109.0,0.0,0.0,1010.4,0.0,6.7,IDRSING3
10,7.8,0.0,0.0,2018-09-30 22:54:47,92.0,109.0,0.0,0.0,1010.7,0.0,6.6,IDRSING3
11,7.7,0.0,0.0,2018-09-30 22:59:51,84.0,109.0,0.0,0.0,1010.4,0.0,5.1,IDRSING3
12,7.4,0.0,0.0,2018-09-30 23:04:55,72.0,109.0,0.0,0.0,1010.4,0.0,2.7,IDRSING3
13,6.9,0.0,0.0,2018-09-30 23:09:43,55.0,109.0,0.0,0.0,1010.4,0.0,-1.5,IDRSING3
14,6.5,0.0,0.0,2018-09-30 23:14:47,32.0,109.0,0.0,0.0,1010.0,0.0,-9.0,IDRSING3
15,6.2,0.0,0.0,2018-09-30 23:19:51,24.0,109.0,0.0,0.0,1010.0,0.0,-12.9,IDRSING3
16,6.2,0.0,0.0,2018-09-30 23:24:55,22.0,110.0,0.0,0.0,1010.0,0.0,-13.9,IDRSING3
17,6.7,0.0,0.0,2018-09-30 23:29:43,31.0,109.0,0.3,1.8,1010.0,0.0,-9.2,IDRSING3
18,7.0,0.0,0.0,2018-09-30 23:34:47,40.0,109.0,1.8,1.8,1010.0,0.0,-5.7,IDRSING3
19,7.1,0.0,0.0,2018-09-30 23:39:51,43.0,109.0,0.3,1.8,1010.0,0.0,-4.6,IDRSING3
20,6.9,0.0,0.0,2018-09-30 23:44:39,44.0,110.0,0.0,0.0,1010.0,0.0,-4.5,IDRSING3
21,6.6,0.0,0.0,2018-09-30 23:49:43,40.0,110.0,0.0,0.0,1010.0,0.0,-6.0,IDRSING3
22,6.2,0.0,0.0,2018-09-30 23:54:47,34.0,110.0,0.0,0.0,1010.0,0.0,-8.5,IDRSING3
23,5.9,0.0,0.0,2018-09-30 23:59:51,31.0,110.0,0.0,0.0,1009.7,0.0,-9.9,IDRSING3
24,6.1,0.0,0.0,2018-10-01 00:04:55,34.0,110.0,0.0,0.0,1009.7,0.0,-8.6,IDRSING3
25,6.5,0.0,0.0,2018-10-01 00:09:43,49.0,109.0,0.0,0.0,1009.7,0.0,-3.4,IDRSING3
26,6.9,0.0,0.0,2018-10-01 00:14:47,55.0,110.0,0.0,0.0,1009.7,0.0,-1.5,IDRSING3
27,6.6,0.0,0.0,2018-10-01 00:19:51,50.0,110.0,0.0,0.0,1010.0,0.0,-3.1,IDRSING3
28,6.1,0.0,0.0,2018-10-01 00:24:39,41.0,110.0,0.0,0.0,1009.4,0.0,-6.2,IDRSING3
29,5.9,0.0,0.0,2018-10-01 00:29:43,42.0,110.0,0.0,0.0,1009.4,0.0,-6.0,IDRSING3
30,6.3,0.0,0.0,2018-10-01 00:34:47,52.0,110.0,0.0,0.0,1009.4,0.0,-2.8,IDRSING3
31,6.7,0.0,0.0,2018-10-01 00:39:51,65.0,110.0,0.0,0.0,1009.4,0.0,0.6,IDRSING3
32,7.1,0.0,0.0,2018-10-01 00:44:55,74.0,110.0,0.3,1.8,1009.7,0.0,2.8,IDRSING3
33,7.2,0.0,0.0,2018-10-01 00:49:43,79.0,110.0,0.3,1.8,1009.4,0.0,3.8,IDRSING3
34,7.4,0.0,0.0,2018-10-01 00:54:47,82.0,110.0,0.0,0.0,1009.4,0.0,4.5,IDRSING3
35,7.3,0.0,0.0,2018-10-01 00:59:51,76.0,110.0,0.0,0.0,1009.4,0.0,3.3,IDRSING3
36,6.9,0.0,0.0,2018-10-01 01:04:39,68.0,110.0,0.0,0.0,1009.4,0.0,1.4,IDRSING3
37,6.8,0.0,0.0,2018-10-01 01:09:43,74.0,110.0,0.3,1.8,1009.0,0.0,2.5,IDRSING3
38,7.2,0.0,0.0,2018-10-01 01:14:47,80.0,109.0,2.1,3.5,1009.0,0.0,4.0,IDRSING3
39,7.3,0.0,0.0,2018-10-01 01:19:51,84.0,116.0,1.8,1.8,1009.0,0.0,4.8,IDRSING3
40,7.4,0.0,0.0,2018-10-01 01:24:39,85.0,114.0,0.6,1.8,1009.0,0.0,5.0,IDRSING3
